Серия_индивид. планировка,Серия_элитка,Серия_106 серия,Серия_хрущевка,Серия_104 серия,Серия_108 серия,Серия_105 серия,Серия_пентхаус,Серия_малосемейка,Серия_сталинка,Серия_107 серия,Отопление_на газе,Отопление_центральное,Отопление_автономное,Отопление_электрическое,Отопление_смешанное,Отопление_на твердом топливе,Отопление_без отопления,Состояние_евроремонт,Состояние_под самоотделку (псо),Состояние_хорошее,Состояние_среднее,Состояние_не достроено,rooms,area,От собственника,year,house_type_кирпичный,house_type_монолитный,house_type_панельный,floor,total_floors,red_book,tech_passport,sale_contract,price_per_sqm
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,46.0,0,2023,0,1,0,10,12,0,0,0,1652.1739130434783
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,82.0,1,1986,0,0,1,8,9,0,0,1,1463.4146341463415
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,70.0,0,2023,0,0,1,5,9,0,0,0,1400.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45.0,0,2017,0,1,0,13,14,0,1,0,1788.888888888889
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,70.0,0,2023,0,1,0,8,12,1,0,0,1871.4285714285713
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,82.0,1,2025,1,0,0,4,9,0,0,1,902.439024390244
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,82.0,0,2019,1,0,0,9,9,0,0,0,1451.219512195122
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,48.5,0,2020,0,1,0,10,11,0,0,0,1237.1134020618556
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,50.0,0,2023,1,0,0,7,9,0,0,0,1532.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,78.0,0,2025,1,0,0,12,16,0,0,0,1050.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,60.0,1,2013,1,0,0,13,13,0,1,1,1300.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,65.0,1,2025,0,1,0,14,14,1,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,126.0,0,2021,1,0,0,9,12,0,0,0,1079.3650793650793
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,38.0,0,2024,1,0,0,4,9,0,0,1,1368.421052631579
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,54.0,0,2024,0,0,1,9,9,0,0,0,962.9629629629629
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,70.0,0,2022,1,0,0,5,9,1,0,0,1542.857142857143
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,68.0,0,1992,0,0,1,3,9,0,1,1,1661.764705882353
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95.0,0,2020,1,0,0,6,10,0,0,0,1705.2631578947369
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,34.0,0,2026,0,1,0,6,10,0,0,0,1558.8235294117646
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,45.0,0,2021,0,1,0,8,14,0,0,0,1877.7777777777778
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,75.5,0,1991,1,0,0,6,9,0,1,1,1443.708609271523
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,0,2023,1,0,0,10,12,1,1,1,1684.2105263157894
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,90.0,0,2023,1,0,0,8,12,0,1,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,72.0,0,2023,0,1,0,2,10,0,0,0,1416.6666666666667
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,73.0,0,2023,0,1,0,9,12,0,0,0,917.8082191780821
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1.0,1,1992,1,0,0,1,9,0,0,0,103000.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,38.0,0,2019,1,0,0,9,12,0,0,0,1381.578947368421
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,39.0,0,1992,0,0,1,5,5,0,1,0,1410.2564102564102
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,250.0,0,2019,1,0,0,5,5,0,0,0,1500.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,55.0,1,1970,1,0,0,1,4,0,0,0,1618.1818181818182
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,38.5,0,2025,0,1,0,2,10,1,0,0,1025.974025974026
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,57.0,0,2023,0,1,0,14,16,1,0,0,1491.2280701754387
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,83.0,0,2022,0,1,0,11,12,1,1,0,1710.8433734939758
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,73.0,0,2020,0,1,0,5,10,0,0,0,1849.3150684931506
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,156.0,0,2025,0,1,0,4,19,0,0,1,1450.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,121.9,0,2023,0,1,0,3,5,0,0,0,1550.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,58.0,0,2022,0,1,0,13,13,1,0,0,1724.1379310344828
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,91.28,0,2027,1,0,0,11,18,0,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,48.5,1,2024,0,1,0,8,16,0,0,0,1443.298969072165
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,57.0,0,2020,0,1,0,12,14,1,0,0,1210.5087719298247
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,67.0,1,2019,0,0,1,2,9,0,1,0,1291.044776119403
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,62.0,0,2020,0,1,0,9,12,1,1,1,1700.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,92.0,0,2022,1,0,0,5,14,0,0,0,1228.2608695652175
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,22.0,0,2023,1,0,0,4,5,0,0,0,2090.909090909091
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,88.0,0,2023,0,0,1,6,12,0,0,0,1420.4545454545455
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.83,0,2025,0,1,0,1,12,0,0,1,1800.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,111.4,0,2023,0,1,0,15,21,0,0,0,1100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,110.0,0,2025,0,1,0,16,18,0,0,0,1281.8181818181818
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,85.0,0,2024,0,1,0,6,9,0,0,0,941.1764705882352
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,144.0,1,2018,0,1,0,6,14,0,1,0,3263.8888888888887
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,62.3,1,2020,0,1,0,9,12,0,0,0,1700.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41.0,0,2023,1,0,0,5,12,1,0,0,1658.5365853658536
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,41.5,0,2025,1,0,0,8,9,0,0,0,1048.1927710843374
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,249.1,0,2019,0,1,0,13,14,0,1,0,1886.7924528301887
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,72.0,0,2021,0,1,0,10,13,0,0,0,1388.888888888889
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,100.0,0,1997,1,0,0,4,5,1,1,0,1250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,104.0,1,2022,0,1,0,10,14,1,0,0,1644.2307692307693
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,48.0,0,1975,0,0,1,3,4,0,0,0,1666.6666666666667
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,570.0,0,2016,0,1,0,14,15,0,1,0,1140.3508771929824
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,1,1987,0,1,0,2,5,0,0,0,1710.5263157894738
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,56.0,1,1961,1,0,0,1,4,0,1,0,1785.7142857142858
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,42.0,0,1967,1,0,0,4,4,0,1,1,1416.6666666666667
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,56.3,1,2023,0,1,0,13,14,1,0,0,1190.0532859680284
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,33.0,1,1975,0,0,1,5,5,0,0,0,1969.6969696969697
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,59.0,0,2027,0,0,1,6,20,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,40.51,0,2023,0,1,0,9,12,0,0,0,1419.4026166378674
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,93.0,0,2019,1,0,0,1,5,1,1,1,1129.032258064516
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,86.5,1,2025,0,1,0,12,15,0,0,0,850.8670520231213
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,53.0,0,2023,0,1,0,6,9,0,0,0,1207.5471698113208
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,51.0,0,2023,0,1,0,13,15,0,0,0,1156.862745098039
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,104.0,0,2024,0,1,0,12,15,0,0,0,1100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,54.39,0,2023,0,1,0,8,9,0,0,0,1093.951093951094
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58.0,0,1969,0,0,1,3,4,0,0,0,1655.1724137931035
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,73.0,0,2023,1,0,0,5,7,0,0,0,1547.945205479452
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,0,2019,0,1,0,9,14,0,0,0,1650.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,176.0,0,2022,0,1,0,9,10,0,0,0,2397.7272727272725
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,74.0,0,2018,0,1,0,10,19,0,1,1,2567.5675675675675
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,72.0,1,1992,0,1,0,8,9,0,1,1,2291.6666666666665
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,128.0,0,2022,1,0,0,9,14,0,0,0,1460.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,52.0,0,2023,0,1,0,1,9,0,0,0,1307.6923076923076
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,44.0,0,2025,0,0,1,3,5,0,0,0,977.2727272727273
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50.0,0,1980,0,0,1,9,9,0,0,0,1630.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.0,1,2016,1,0,0,8,9,0,0,0,1355.5555555555557
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,58.8,1,1975,0,0,1,3,4,0,0,0,1411.5646258503402
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,45.0,0,1998,0,0,1,1,5,1,1,1,1100.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,155.0,0,2024,0,1,0,9,19,0,0,0,1860.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,139.0,0,2018,1,0,0,7,12,0,0,0,1366.9064748201438
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,90.0,0,2023,0,1,0,1,10,0,0,0,1166.6666666666667
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,74.48,0,2022,0,1,0,10,16,0,0,0,1275.5102040816325
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,62.0,0,2025,0,1,0,12,13,0,0,0,1100.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,90.0,0,2021,0,1,0,9,9,0,0,0,2100.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,174.0,0,2025,0,1,0,12,18,0,0,0,1580.4597701149426
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,111.71,0,2023,0,1,0,7,12,0,0,0,1002.5960075194702
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47.0,0,2024,0,0,1,3,4,0,0,0,1244.6808510638298
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,100.0,0,2023,0,1,0,6,15,0,0,0,1550.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,59.0,1,2022,0,1,0,5,12,1,0,0,2084.7457627118642
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,45.0,1,2014,0,0,1,5,9,0,1,0,1400.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,44.0,0,1985,0,0,1,4,4,0,0,0,1511.3636363636363
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.0,0,1964,1,0,0,3,4,0,0,0,1744.1860465116279
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,85.0,0,2023,0,1,0,13,16,0,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,101.0,1,2023,1,0,0,8,12,0,0,0,1306.930693069307
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,52.2,0,2019,0,0,1,5,9,0,1,0,1580.4597701149423
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,58.0,0,1975,0,0,1,1,4,0,1,0,1482.7586206896551
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,135.0,0,2023,1,0,0,3,7,0,0,0,1900.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,55.0,1,2022,0,0,1,8,14,0,0,0,1963.6363636363637
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,77.0,0,2024,0,1,0,7,12,1,0,0,1220.7792207792209
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,150.0,1,2019,0,1,0,3,18,0,0,0,1800.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,77.0,0,2022,0,1,0,10,18,1,0,0,2467.5324675324673
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,1,1967,0,0,1,4,4,0,0,1,1759.375
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,63.0,0,1987,1,0,0,5,5,0,1,1,1380.952380952381
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67.95,0,2024,0,1,0,13,16,0,0,0,1090.0073583517292
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,128.5,0,2023,0,1,0,6,14,0,0,0,2311.284046692607
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,55.0,0,2022,1,0,0,1,4,0,1,1,1309.090909090909
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,33.0,0,1987,0,0,1,2,9,0,0,0,1696.969696969697
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,54.0,0,2023,0,1,0,6,9,0,0,0,1333.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45.0,0,2025,0,1,0,13,14,1,0,0,988.8888888888889
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,39.0,1,2023,0,0,1,3,9,1,0,0,1423.076923076923
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,60.0,0,2023,0,1,0,6,13,1,0,0,1166.6666666666667
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,45.0,0,1975,0,0,1,1,4,0,0,0,1688.888888888889
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,35.0,1,1990,0,0,1,6,9,0,1,1,1600.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,66.5,0,2024,0,1,0,12,12,0,0,0,1127.8195488721803
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,80.0,0,2019,0,1,0,10,12,0,0,0,1562.5
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,40.0,0,1987,0,0,1,5,9,0,1,1,1700.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125.98,0,2017,1,0,0,4,9,0,0,0,1349.4205429433243
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,109.0,0,2023,0,1,0,12,12,0,0,0,1807.3394495412845
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,58.0,0,1975,0,0,1,4,5,0,0,0,1362.0689655172414
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,47.0,1,2023,0,1,0,3,7,0,0,0,1276.595744680851
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,140.0,0,2015,0,1,0,4,12,1,1,0,2142.8571428571427
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,62.0,0,2024,0,1,0,6,12,0,0,0,1300.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,50.0,0,2025,1,0,0,8,12,1,0,0,1320.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,63.0,0,2022,0,1,0,10,12,0,0,0,1587.3015873015872
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,44.0,0,2023,0,1,0,13,14,0,0,0,1431.8181818181818
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,137.0,0,2015,0,1,0,12,12,0,1,0,1861.3138686131388
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,73.0,0,2026,0,1,0,6,14,0,0,0,1000.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,73.4,0,2024,1,0,0,3,10,1,0,0,1139.2370572207083
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,47.0,0,2023,0,1,0,10,10,0,0,0,1776.595744680851
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,77.46,1,2024,0,1,0,7,12,0,0,0,1290.9888974954818
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,91.0,0,2021,0,1,0,11,15,1,0,0,1065.934065934066
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,61.0,0,1970,1,0,0,3,4,0,0,0,1254.0983606557377
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,53.0,0,1980,1,0,0,2,5,0,1,1,1339.622641509434
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,46.0,0,1975,1,0,0,2,4,1,1,1,1543.4782608695652
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41.0,0,2023,0,1,0,3,10,1,0,0,1414.6341463414635
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,80.0,0,2025,0,1,0,6,10,0,0,0,1725.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,95.0,0,2024,0,1,0,9,12,1,0,0,850.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,52.0,0,2024,0,1,0,16,18,1,0,0,961.5384615384615
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,32.0,0,1974,1,0,0,3,4,0,1,1,1953.125
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,92.0,0,2024,0,1,0,12,13,0,0,0,1554.3478260869565
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.0,1,2023,1,0,0,5,10,0,0,0,1255.1020408163265
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,72.0,0,2025,0,1,0,5,14,1,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,65.4,0,2016,0,1,0,2,10,0,0,1,1605.5045871559632
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,46.0,0,2019,0,0,1,2,5,0,1,1,1410.6521739130435
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49.0,1,2023,1,0,0,4,5,0,0,0,836.734693877551
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62.5,0,2017,0,1,0,10,10,0,0,0,1520.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,100.0,1,2023,0,1,0,1,4,1,1,0,1800.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,88.0,1,2012,0,1,0,3,9,0,1,1,1306.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,92.0,1,2008,1,0,0,2,10,1,1,1,1326.0869565217392
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,96.0,0,2020,0,1,0,8,15,0,0,0,2343.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,192.0,0,2014,1,0,0,9,10,0,0,0,1562.5
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,50.0,1,2023,1,0,0,12,17,0,0,0,1330.0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,56.0,0,2019,1,0,0,1,5,0,0,0,1008.9285714285714
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,77.0,0,2023,0,1,0,8,15,0,0,0,1883.1168831168832
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43.0,0,1975,0,0,1,1,4,0,0,0,1662.7906976744187
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,108.0,1,2024,0,1,0,11,14,1,0,0,1100.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,96.0,1,2012,1,0,0,1,1,0,0,0,2395.8333333333335
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,90.0,0,2026,1,0,0,5,17,1,0,0,1150.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,103.0,1,2014,1,0,0,10,12,0,0,0,1747.5728155339805
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,58.0,0,1975,0,0,1,3,4,0,0,0,1405.1724137931035
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,80.0,0,2022,0,1,0,9,10,0,0,0,1875.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,106.0,0,2016,0,0,1,9,9,0,1,0,1245.2830188679245
